ID_REF,G3.2_0ISO_1,G3.2_0ISO_2,G3.2_0ISO_3,G3.2_5ISO_1,G3.2_5ISO_2,G3.2_5ISO_3
2344_341,5.5274,5.6813,5.4993,4.2130,4.1305,3.9538
2345_68,4.0332,4.1673,4.2359,3.9898,3.8059,3.7747
2346_94,6.5463,6.0909,6.1170,6.2703,6.0137,6.1154
2347_711,5.5378,6.1643,6.1614,6.1536,6.4203,6.4649
2348_868,7.1399,7.1270,6.9187,7.1287,6.9397,7.0726
2349_1566,6.6970,6.7677,6.7896,6.7459,6.8174,6.8700
234_47,4.4001,4.3187,4.2418,4.4209,4.1945,4.3591
2350_690,6.7321,6.6645,6.4904,6.8494,6.6942,6.7780
2351_630,5.5811,5.8718,5.7813,5.9563,5.9965,5.8817
2352_2429,5.3097,5.4385,5.3907,4.7754,5.3164,5.2741
2353_135,4.5408,4.6152,4.5864,4.4299,4.5627,4.4406
2354_1041,4.1333,4.1346,4.0950,4.2547,4.2880,4.1516
2355_1198,4.2026,4.0608,3.9640,4.2578,4.0346,3.9543
2356_92,4.8044,4.7352,4.9863,4.8409,5.1831,5.3928
2357_852,8.1572,8.1752,8.0157,8.4086,8.4388,8.4025
2358_1048,5.6413,5.7755,5.7249,5.3959,5.6474,5.3975
2359_67,5.7290,5.8426,5.7469,6.8064,6.5975,6.6006
235_214,4.4555,4.1354,4.0661,4.3928,4.0626,4.1792
2360_995,7.3670,7.7392,7.3521,6.8667,6.8447,6.8141
2361_1142,7.5508,7.5884,7.5203,7.9972,7.9246,7.9123
2363_2068,6.4388,6.5439,6.5732,6.2808,6.5027,6.4667
2364_54,7.4073,7.2558,7.2047,7.0080,6.9924,6.9917
2365_327,6.3206,6.3131,6.4467,6.4555,6.3824,6.4250
2366_1337,6.8360,6.8838,6.8659,7.4318,7.4161,7.5968
2367_654,5.8499,5.8374,5.7839,5.8729,5.8219,5.9048
2368_1152,5.2049,4.9057,4.8962,4.9358,4.7777,4.7879
2369_780,4.3140,4.4788,4.0515,4.3732,4.1143,4.1681
236_35,5.6857,5.1956,5.2482,5.5112,5.2905,5.4856
2370_709,4.9050,4.9455,4.8575,5.0833,4.8804,4.8432
2371_563,5.9750,6.1953,6.1817,5.9038,6.1250,6.1081
2372_686,7.2447,7.3920,7.3245,7.5112,7.5203,7.5390
2373_148,6.8792,6.8906,6.8685,6.6397,6.7086,6.7452
2374_1651,7.3936,7.2081,7.1257,6.9936,6.8485,6.8424
2375_781,8.4626,8.5913,8.5093,8.2941,8.3033,8.2934
2376_626,5.1442,5.3544,5.1819,5.6186,5.5636,5.6188
2377_927,9.1954,8.8313,8.9201,9.5468,9.4819,9.4956
2378_156,9.9510,9.7249,9.6250,9.8650,9.6802,9.6689
2379_1417,8.4865,8.3263,8.3355,8.4194,8.2215,8.3191
237_196,4.4498,4.5060,4.4384,4.6464,4.4229,4.5719
2380_193,9.1598,8.9663,8.9847,9.1523,9.0434,9.2183
2381_622,6.7517,6.6325,6.6117,6.6301,6.5456,6.7296
2382_225,6.2407,6.2553,6.3194,6.3729,6.1869,6.2381
2383_541,6.6866,6.6034,6.6833,6.4542,6.4635,6.4674
2384_857,7.6031,7.6220,7.6278,7.9590,7.8287,7.8183
2385_680,8.5961,8.6725,8.6717,8.9164,8.9985,8.9040
2386_301,8.3425,8.3825,8.2873,8.8008,8.6390,8.5245
2387_385,8.3082,8.3890,8.2023,8.6512,8.7300,8.7123
2388_404,7.8020,7.6981,7.7271,7.9456,8.1873,8.1373
2389_271,7.0579,6.9545,6.8593,6.9524,6.9376,6.9034
238_176,4.8833,4.4648,4.6468,4.7670,4.5247,4.5706
2390_454,5.8331,5.9429,5.8576,5.3720,5.4945,5.4198
2391_529,5.1764,5.0546,4.9866,5.1764,5.0488,5.0327
2392_867,4.3954,4.5755,4.5234,4.6537,4.6335,4.5173
2393_1260,6.1016,6.0573,6.1972,6.1244,6.2377,6.1938
2394_636,7.1284,6.8074,6.9032,6.8347,6.6822,6.7400
2395_364,7.5961,7.5310,7.3880,7.5766,7.4985,7.5627
2396_400,6.7674,6.7120,6.7927,6.8276,6.6215,6.6660
2397_284,7.2267,7.3210,7.2321,7.1046,7.0349,6.9505
2398_324,7.2779,7.0826,7.1138,7.2355,7.0618,7.0054
2399_567,6.3937,6.4994,6.3716,6.6105,6.4207,6.4854
239_185,4.4438,4.1113,4.0971,4.3852,4.0019,4.1618
23_763,9.3580,9.4606,9.3099,9.2173,9.1886,9.1538
2400_613,5.1670,5.5403,5.4488,5.6781,5.6042,5.6897
2401_417,5.7255,5.4330,5.3603,5.8562,5.7240,5.7671
2402_469,4.9478,5.0082,4.9545,5.3714,5.1412,5.1395
2403_750,4.5831,4.5016,4.4636,4.8430,4.5188,4.6803
2404_1018,4.5329,4.6739,4.7931,4.7253,4.9155,4.8850
2405_895,5.9402,6.0443,5.9573,6.3678,6.2799,6.2281
2406_593,5.5723,5.5836,5.5244,5.7238,5.7405,5.8141
2407_3,4.5775,4.4905,4.4782,4.6153,4.4165,4.5513
2408_155,4.9112,5.1629,5.1410,4.9784,5.0205,4.9067
2409_291,5.2942,5.2727,5.2556,5.0493,4.9787,5.0268
240_175,5.9921,5.8465,5.7652,5.6604,5.5311,5.5571
2410_206,5.4699,5.3412,5.3290,5.2535,5.0670,5.0118
2411_333,4.9563,4.8998,4.8052,4.5134,4.5802,4.4780
2412_244,5.5075,5.5077,5.2800,5.2831,5.1809,5.2958
2413_579,6.1342,6.1133,6.1580,6.1688,6.3284,6.3818
2414_567,4.6204,4.8295,4.6938,4.2041,4.5282,4.4984
2415_993,5.9955,5.8223,5.6436,5.7894,5.5054,5.5291
2416_989,4.0107,4.2396,4.2179,3.8202,4.1065,4.1304
2417_509,4.5289,4.3206,4.3407,4.4131,4.4215,4.4335
2418_1056,4.6758,4.5212,4.5976,4.4372,4.7644,4.8464
2419_45,4.5346,4.3524,4.1678,4.4941,4.1555,4.4585
241_393,4.9350,5.1453,5.1113,5.1413,4.9626,4.9569
2420_34,5.0001,5.2127,5.0817,4.5686,4.9537,4.9957
2421_804,4.5975,4.7263,4.5277,4.7571,4.4906,4.5959
2422_759,4.4897,4.2132,4.2935,4.7068,4.4147,4.4363
2423_491,4.5101,4.3581,4.2007,4.8222,4.3225,4.1339
2424_394,4.8114,4.7083,4.7802,5.0182,4.8169,4.8473
2425_22,4.4632,4.2280,4.3745,4.5589,4.5030,4.7173
2426_1893,8.0764,8.0393,8.0197,7.8395,7.6830,7.7545
2427_882,5.8443,5.9160,5.7328,5.2048,5.0621,4.9917
2428_1776,6.2274,6.3739,6.2020,5.3503,5.6175,5.6220
2429_445,5.0802,5.4069,5.2120,5.8525,5.9891,5.8790
242_5,4.2415,3.5646,4.0530,4.1557,3.9746,3.9231
2430_518,7.7114,7.4890,7.3926,7.9235,7.9140,7.9437
2431_1908,5.1240,5.0760,5.0377,5.1932,5.1640,5.1440
2432_1229,6.0776,6.0225,5.9887,6.0508,5.9640,5.9217
2433_2765,6.2202,6.1730,6.0895,6.8229,6.9722,6.9657
2434_6,7.4012,6.9293,7.1311,7.5724,7.7826,7.8151
2435_151,6.5547,6.3792,6.3120,6.3555,6.2840,6.2110
2436_1081,7.9607,8.0420,7.9274,7.5772,7.5741,7.5161
2437_65,6.9703,6.9282,6.7158,6.7048,6.6086,6.6865
2438_594,7.3159,7.2081,7.0762,7.3077,7.2560,7.2319
2439_1864,5.9290,5.9367,5.7705,5.9087,5.8028,5.8016
243_141,4.8060,4.3040,4.2461,4.3632,4.2369,4.3093
2440_593,7.5152,7.4245,7.3305,7.3918,7.3053,7.3271
2441_402,8.6276,8.9145,8.9654,9.1213,9.1947,9.1456
2442_684,8.3415,8.5662,8.4714,8.6267,8.5052,8.5355
2443_514,9.0685,9.2143,9.1098,8.9441,9.0096,8.9922
2444_205,8.3892,8.4531,8.3243,8.0041,8.0890,7.9888
2445_252,8.4614,8.6827,8.6650,8.8442,8.6679,8.6429
2446_47,4.5049,4.2144,4.1649,4.3027,4.2125,4.2072
2447_1271,5.3439,5.5112,5.4030,5.2190,5.4697,5.4439
2448_701,4.1754,3.9599,3.7265,4.0426,3.9860,3.9399
2449_916,4.7342,4.7352,4.6506,4.7596,4.7343,4.7271
244_340,4.7435,4.4455,4.5844,4.6969,4.7125,4.8431
2450_111,5.0713,4.8128,5.0336,5.1094,4.8784,4.8872
2451_1408,4.9626,4.7824,4.7186,5.0547,4.9140,5.0973
2452_1249,4.8260,4.6918,4.5606,4.9972,4.6526,4.6599
2453_285,4.3078,4.0948,4.1865,4.3637,4.1951,4.1730
2454_495,4.1330,4.2329,4.1561,4.1535,3.9826,3.9829
2455_157,5.0351,4.9892,5.0681,4.9106,5.0840,5.0852
2456_1274,4.9483,4.8183,4.7712,4.8092,4.6182,4.6871
2457_460,4.6772,4.6826,4.6253,4.3874,4.6425,4.4889
2458_745,7.0388,6.9887,6.7632,6.9550,6.9779,6.9761
2459_1040,7.8122,7.8035,7.7326,7.6548,7.4952,7.4214
245_145,5.4388,5.2798,5.3271,5.5613,5.2998,5.2483
2460_194,7.5379,7.5412,7.5310,7.5173,7.5293,7.5634
2461_699,7.7226,7.5823,7.5844,7.7000,7.8765,7.8248
2462_870,6.6180,6.8427,6.8579,6.9107,6.9822,6.9878
2463_217,7.7042,7.9317,8.1397,8.1088,8.0137,8.1402
2464_993,8.5868,8.7321,8.6693,8.8596,8.8050,8.8367
2465_511,8.0332,8.2763,8.2137,8.4250,8.4720,8.5504
2466_1834,7.4979,7.6163,7.5733,7.5332,7.5073,7.4874
2467_1280,6.1871,6.1620,6.1629,6.4939,6.3434,6.3868
2468_2075,5.7669,5.8053,5.8015,5.5345,5.6823,5.5900
2469_44,6.3828,6.4177,6.3390,6.7739,6.6259,6.6118
246_624,4.9678,5.0650,5.0494,5.0402,5.0375,4.9519
2470_85,4.9971,4.8702,4.8207,4.9977,4.7917,4.8550
2471_44,4.4871,4.4920,4.5255,4.3647,4.3677,4.2916
2472_1382,7.6777,7.6816,7.7901,7.8883,8.0365,8.1854
2473_1140,8.2298,8.0171,8.1360,8.0492,7.9927,8.0685
2474_890,6.4379,6.4319,6.6455,6.6710,6.3585,6.3365
2475_102,7.3722,7.0864,7.1398,7.0083,7.0405,7.0437
2476_1342,8.0565,7.8146,8.0247,7.8063,7.9009,7.9354
2477_1032,9.0459,9.0187,8.9368,8.8907,9.0145,9.0199
2478_561,8.6817,8.8493,8.6677,8.7429,8.6636,8.6645
2479_963,8.9341,9.0587,8.9798,8.8163,8.7632,8.8036
247_259,6.8237,6.8068,6.7427,6.6494,6.5231,6.4916
2480_991,7.8541,8.0909,7.9426,8.0346,7.9797,7.9872
2481_932,8.0176,7.9785,7.9334,7.9856,7.7804,7.7317
2482_999,7.3454,7.3654,7.3239,7.6254,7.4262,7.5299
2483_91,9.4600,9.7527,9.6592,9.6605,9.5826,9.4808
2484_2199,5.5980,5.4542,5.3966,5.5890,5.4488,5.4430
2485_4750,7.2111,7.1192,7.0397,7.0050,7.0216,7.0328
2486_464,6.2046,5.9981,5.9311,6.0293,6.0891,6.1979
2487_696,6.9279,7.4952,7.2994,7.7034,7.7766,7.8049
2488_1166,7.3971,7.5955,7.2982,7.5707,7.4174,7.2792
2489_156,7.0854,7.3978,7.3067,7.9908,7.7352,7.6623
248_933,6.8739,6.8465,6.7880,6.7403,6.5899,6.6742
2490_279,7.1598,7.6683,7.3189,7.9784,7.7608,7.6710
2491_1241,7.0056,7.0029,6.8579,7.4139,7.0129,6.8922
2492_128,7.0170,7.2065,6.8596,7.5564,7.1690,7.0419
2493_158,8.6734,9.4339,9.1120,9.5838,9.5553,9.3152
2494_285,8.1828,8.8954,8.4456,8.9890,8.8169,8.7327
2495_937,7.4974,8.2666,7.7659,8.4925,8.1491,7.8769
2496_70,6.9281,7.7187,7.3412,7.9967,7.6807,7.4159
2497_571,7.9491,7.7253,7.7603,7.9777,7.8903,7.8565
2498_512,7.1055,7.6244,7.7453,8.0602,8.0431,8.0369
2499_823,4.0898,4.1489,4.1832,4.1311,4.0404,4.1245
249_981,6.0676,5.8658,5.7365,5.7689,5.6032,5.6020
24_2563,9.0182,9.0100,8.8868,8.8876,8.7706,8.8184
2500_1083,4.3263,4.5338,4.4487,4.1825,4.3078,4.2818
2501_778,6.4971,6.8105,6.5586,6.4630,6.5818,6.5382
2502_633,5.7053,5.3728,5.2723,5.5206,5.2178,5.2611
2503_990,6.6737,6.8994,6.6358,6.2366,6.2796,6.3210
2504_307,5.3939,5.6318,5.5391,5.3125,5.3746,5.4629
2505_126,4.9011,5.1906,4.9796,4.6961,4.6390,4.6344
2506_587,5.6689,5.4593,5.2549,5.4108,5.2655,5.2378
2507_1158,5.7086,5.8073,5.6258,5.6306,5.4770,5.4953
2508_58,6.6784,6.6488,6.5320,6.1218,6.1179,6.1886
2509_746,5.4256,5.3505,5.2440,5.3220,5.1986,5.1584
2510_279,5.5764,5.5240,5.4550,5.1893,5.2641,5.2228
2511_648,5.1708,4.9204,4.9066,4.8899,4.8087,4.7437
2512_1467,4.6769,4.3909,4.3487,4.4326,4.3842,4.4104
2513_814,4.7784,5.2151,4.9755,4.4618,4.6743,4.6656
2514_3235,4.0157,4.1089,3.9934,3.9931,4.0181,4.0078
2515_987,5.9937,5.9813,6.0356,5.7439,5.6892,5.6657
2516_1060,9.2514,9.1406,9.1364,9.3539,9.2664,9.2416
2517_1046,6.2099,6.1086,5.9521,6.2612,6.1343,6.0970
2518_202,8.7036,8.7579,8.6941,8.8153,8.6637,8.6306
2519_872,6.5918,6.3522,6.2862,6.4250,6.1898,6.1376
251_817,7.1289,7.0224,7.1290,6.6661,6.7004,6.5919
2520_568,6.0378,5.9848,5.9183,6.1310,5.9190,5.8781
2521_1348,7.0494,7.0158,6.9980,6.8141,6.8093,6.9272
2522_3565,8.3486,8.1736,8.3615,8.3649,8.5362,8.5131
2523_1245,5.2306,5.2386,5.2067,5.6540,5.4847,5.3289
2524_250,6.9364,7.2484,7.1849,7.2155,7.3441,7.3241
2525_388,6.0845,5.9726,5.9602,6.0402,5.9993,6.0188
2526_641,5.7206,5.6438,5.6661,5.8707,5.6764,5.6756
2527_85,7.2959,7.4899,7.5309,7.3898,7.5212,7.4637
2528_233,5.0598,5.0725,5.0363,5.2599,5.0576,5.1058
2529_383,7.8434,7.7009,7.5847,7.4056,7.3971,7.3053
252_409,8.0569,7.7381,7.6666,7.3022,7.3117,7.2413
2530_98,7.3676,7.3102,7.2078,7.7473,7.4763,7.4329
2531_515,7.2380,7.2527,7.1232,7.5685,7.3399,7.3253
2532_170,7.7409,7.9427,7.8045,7.8542,7.9308,7.8510
2533_686,7.6601,7.7692,7.7048,7.7755,7.7389,7.7872
2534_1168,7.5811,7.5023,7.4424,7.4081,7.4201,7.3811
2535_435,7.0986,7.1604,7.0780,7.2421,7.1389,7.1250
2536_684,7.8374,8.0883,8.0435,8.0035,7.8675,7.8238
2537_448,7.3338,7.2317,7.3381,7.2083,7.1700,7.1328
2538_456,9.9625,9.7832,9.6549,9.4407,9.4930,9.5039
2539_1521,7.5605,7.5099,7.4748,7.0394,7.0655,7.0243
253_532,4.6039,4.3082,4.4145,4.5936,4.3993,4.3570
2540_662,5.5395,5.6189,5.6566,5.7363,5.7494,5.7029
2541_698,6.7916,6.8658,6.7423,6.8996,6.8051,6.7199
2542_725,6.0961,6.2431,6.1734,6.0752,6.2265,6.2304
2543_378,5.3148,5.3454,5.1744,5.2199,5.0994,5.1260
2544_7,10.1069,8.2980,8.8086,7.7033,7.6511,8.0853
2545_587,7.8163,7.7642,7.7969,7.5944,7.5411,7.5435
2546_993,8.4009,8.4827,8.4298,8.1900,8.3186,8.2977
2547_7,6.1281,6.5089,6.3855,6.7117,6.4473,6.3147
2548_459,5.5786,5.4855,5.4478,5.8538,5.7943,5.7370
2549_2444,7.3249,7.1858,7.1072,6.9183,6.9706,6.9200
254_271,5.0197,4.6458,4.7039,4.6180,4.5610,4.6509
2550_1089,7.2404,7.2667,7.1870,7.3771,7.1870,7.2608
2551_62,5.1375,5.0438,4.9708,5.4897,5.2733,5.4092
2552_1116,10.5984,10.6564,10.5400,10.5143,10.3612,10.4863
2553_2494,7.6361,7.4430,7.5427,8.0784,8.1243,8.1864
2554_538,6.7821,7.0169,6.8559,7.0421,7.1125,7.0882
2555_801,5.8591,5.8914,5.7414,6.1039,5.9063,5.9046
2556_300,8.0387,7.9960,7.8677,7.6851,7.6654,7.7709
2557_285,7.4591,6.0741,6.2954,7.5103,7.3649,7.4124
2559_941,7.5548,7.6090,7.4885,7.4439,7.2778,7.3318
2560_882,8.0861,7.9189,7.9781,7.7158,7.4891,7.5312
2561_854,9.0045,9.2525,9.1135,8.5793,8.6776,8.5706
2562_276,4.4694,4.3685,4.1930,4.4893,4.3229,4.3721
2563_207,6.8643,6.5878,6.5227,6.7481,6.4666,6.6286
2564_1005,5.9277,5.9469,5.9627,6.1381,6.0548,6.0472
2565_83,5.5494,5.3537,5.3061,5.6646,5.5738,5.5218
2566_141,8.7829,8.6845,8.6830,8.9424,8.9086,9.0880
2567_549,10.1753,10.2467,10.1099,10.1662,10.1484,10.2164
2568_502,9.6105,9.8707,9.6900,9.6285,9.6484,9.7267
2569_44,9.1362,9.0604,9.2447,9.1472,9.0835,9.0673
2570_626,8.2467,8.1273,8.1372,8.2807,8.3042,8.2254
2571_504,6.7419,6.7730,6.6872,6.6745,6.7096,6.6475
2572_744,6.1227,6.3456,6.3185,6.1852,6.4081,6.4281
2573_516,8.9559,8.8763,8.9012,9.3407,9.4107,9.5136
2574_781,6.9405,7.1023,7.0649,7.1049,6.9411,6.9351
2575_1493,5.7966,6.0203,6.0378,6.0514,6.0907,6.0629
2576_282,7.9042,7.8872,7.8802,8.0110,8.0464,8.1566
2577_219,6.1612,5.9099,5.9383,6.4007,6.1449,6.1933
2578_432,8.3218,8.2571,8.2382,8.3344,8.3842,8.3383
2579_169,7.8226,7.7964,7.5476,8.0851,8.0821,8.1290
257_148,5.7919,5.6807,5.6924,5.8582,5.7377,5.7446
2580_1193,6.6738,6.6853,6.5808,6.6993,6.7208,6.8358
2581_460,5.3918,5.6479,5.6758,6.1399,5.8167,5.9222
2582_168,4.8787,5.0635,4.8425,4.7271,4.6675,4.6940
2583_1009,6.4829,6.2832,6.3601,6.2775,6.5019,6.4547
2584_481,4.1209,4.3428,4.2494,4.0235,4.0737,4.0009
2585_2056,6.3136,6.2976,6.3196,5.8300,6.0279,5.9803
2586_1430,5.5047,5.4450,5.5101,5.2236,5.1806,5.0354
2587_171,4.7575,4.4222,4.4010,4.7622,4.5570,4.5543
2588_1023,8.6862,8.6470,8.6966,8.5429,8.5508,8.6658
2589_184,7.6182,7.5531,7.6933,7.6423,7.5757,7.6166
258_264,6.9081,7.1043,6.9906,6.6928,6.7493,6.8063
2590_233,4.6678,4.8247,4.5516,4.3376,4.4381,4.3170
2591_759,5.2447,5.0434,5.1141,4.8486,5.2067,5.1221
2592_302,4.4139,4.2939,4.2105,4.4213,4.3684,4.2197
2593_22,3.7424,3.8336,3.9915,3.7617,3.8566,3.7243
2594_159,5.0952,4.8692,4.8585,4.6586,4.7252,4.6328
2595_85,5.2776,4.9016,5.0585,5.1438,4.9506,5.0650
2596_10,4.6630,4.4229,4.6661,4.5480,4.5134,4.3963
2597_581,4.9965,5.3817,5.0871,5.1165,5.0698,4.9684
2598_905,5.6360,5.8970,6.0252,6.3330,6.2044,6.2906
2599_4,3.8963,3.5762,3.4627,3.9377,3.6184,3.6759
259_32,4.2174,4.1675,4.2448,4.4510,4.3987,4.4008
25_260,8.3502,8.2233,7.9918,8.1852,8.0783,8.0316
2600_265,4.3343,4.0760,4.3213,4.3066,4.3212,4.6097
2601_393,4.7835,4.5346,4.4487,4.7689,4.5039,4.4418
2602_121,4.2231,4.3370,4.1951,4.1574,4.0106,4.2028
2603_107,4.1356,4.3022,4.0278,3.9520,4.0247,4.0149
2604_182,3.6680,3.7276,3.5691,3.7916,3.9061,3.7819
2605_3961,5.3989,5.2594,5.1816,5.2155,5.3731,5.4196
2606_117,4.3698,4.2643,4.2473,3.9030,4.0420,4.0325
2607_1238,5.4982,5.5022,5.3628,5.1929,4.9720,5.1661
2608_1903,4.4141,4.6353,4.5040,4.4806,4.4673,4.3764
2609_829,4.7074,4.8018,4.7773,4.3446,4.3271,4.2737
260_596,4.5312,4.2809,4.3665,4.8920,4.8681,4.8592
2610_264,4.7013,4.5878,4.6390,4.5270,4.4613,4.4897
2611_1231,4.7405,4.8872,4.8185,4.6809,4.7805,4.8704
2612_1230,5.7684,6.0325,5.8619,4.8303,5.1377,4.9796
2613_1299,4.5402,4.8229,4.5535,4.3266,4.3290,4.3752
2614_431,6.4889,6.7439,6.6753,6.1870,6.3644,6.2764
2615_39,7.1974,7.0311,6.9983,6.7806,6.7728,6.7383
2616_54,7.9043,8.0626,7.9329,8.1192,8.2649,8.2488
2617_39,6.0522,5.8815,5.8463,6.4379,6.2441,6.2668
2618_462,6.8681,7.0949,6.9255,7.3618,7.3856,7.3242
2619_354,7.7035,8.7636,8.6402,8.8045,8.8768,8.7542
261_1712,4.9055,5.0097,4.9530,5.3876,5.5683,5.6130
